miRNA	target	score
hsa-miR-519d-3p	KLHL28	1
hsa-miR-519d-3p	SKIL	1
hsa-miR-519d-3p	RAB10	1
hsa-miR-519d-3p	FAM126B	1
hsa-miR-519d-3p	BTG2	1
hsa-miR-519d-3p	RORA	1
hsa-miR-519d-3p	F2R	1
hsa-miR-519d-3p	CIT	1
hsa-miR-519d-3p	CABLES1	1
hsa-miR-519d-3p	RGMB	1
hsa-miR-519d-3p	C18orf32	1
hsa-miR-519d-3p	FOXJ2	1
hsa-miR-519d-3p	HAS2	1
hsa-miR-519d-3p	PDRG1	1
hsa-miR-519d-3p	CENPQ	1
hsa-miR-519d-3p	PLEKHO2	1
hsa-miR-519d-3p	CROT	1
hsa-miR-519d-3p	PAFAH1B1	1
hsa-miR-519d-3p	LIMK1	1
hsa-miR-519d-3p	AGFG2	1
hsa-miR-519d-3p	PPP6R3	1
hsa-miR-519d-3p	ITCH	1
hsa-miR-519d-3p	DNAJC27	1
hsa-miR-519d-3p	FRMD6	1
hsa-miR-519d-3p	EMSY	1
hsa-miR-519d-3p	TMEM131L	1
hsa-miR-519d-3p	TXNIP	1
hsa-miR-519d-3p	HECA	1
hsa-miR-519d-3p	MASTL	1
hsa-miR-519d-3p	MXI1	1
hsa-miR-519d-3p	CNOT4	1
hsa-miR-519d-3p	PHTF2	1
hsa-miR-519d-3p	TGFBR2	1
hsa-miR-519d-3p	FAM102A	1
hsa-miR-519d-3p	SPRED1	1
hsa-miR-519d-3p	RB1	1
hsa-miR-519d-3p	WDR37	1
hsa-miR-519d-3p	MIDN	1
hsa-miR-519d-3p	CAPRIN2	1
hsa-miR-519d-3p	SEMA7A	1
hsa-miR-519d-3p	DNAL1	1
hsa-miR-519d-3p	HMGB2	1
hsa-miR-519d-3p	MCL1	1
hsa-miR-519d-3p	NFAT5	1
hsa-miR-519d-3p	VCPKMT	1
hsa-miR-519d-3p	SERF1B	1
hsa-miR-519d-3p	PKMYT1	1
hsa-miR-519d-3p	GBP3	1
hsa-miR-519d-3p	HAUS8	1
hsa-miR-519d-3p	DENND5B	1
hsa-miR-519d-3p	YOD1	1
hsa-miR-519d-3p	GOLGA1	1
hsa-miR-519d-3p	ARHGEF18	1
hsa-miR-519d-3p	ATG2B	1
hsa-miR-519d-3p	PPP6C	1
hsa-miR-519d-3p	SH3BP5	1
hsa-miR-519d-3p	TRIM37	1
hsa-miR-519d-3p	GPR137B	1
hsa-miR-519d-3p	CERCAM	1
hsa-miR-519d-3p	FAXC	1
hsa-miR-519d-3p	DNAJB9	1
hsa-miR-519d-3p	NIPA1	1
hsa-miR-519d-3p	SAMD8	1
hsa-miR-519d-3p	GID4	1
hsa-miR-519d-3p	PCBP2	1
hsa-miR-519d-3p	SMAD6	1
hsa-miR-519d-3p	TOPORS	1
hsa-miR-519d-3p	NIN	1
hsa-miR-519d-3p	TANC1	1
hsa-miR-519d-3p	ZBTB6	1
hsa-miR-519d-3p	PANK3	1
hsa-miR-519d-3p	ADAT2	1
hsa-miR-519d-3p	AGO1	1
hsa-miR-519d-3p	FJX1	1
hsa-miR-519d-3p	TWF1	1
hsa-miR-519d-3p	SGMS1	1
hsa-miR-519d-3p	CCDC71L	1
hsa-miR-519d-3p	FYCO1	1
hsa-miR-519d-3p	SLAIN2	1
hsa-miR-519d-3p	CDKN1A	1
hsa-miR-519d-3p	POLQ	1
hsa-miR-519d-3p	TNKS2	1
hsa-miR-519d-3p	BTG3	1
hsa-miR-519d-3p	RAB22A	1
hsa-miR-519d-3p	VDAC1	1
hsa-miR-519d-3p	KIAA1191	1
hsa-miR-519d-3p	BMT2	1
hsa-miR-519d-3p	TSKU	1
hsa-miR-519d-3p	MCC	1
hsa-miR-519d-3p	BTN3A2	1
hsa-miR-519d-3p	PPARA	1
hsa-miR-519d-3p	IQSEC1	1
hsa-miR-519d-3p	ATG14	1
hsa-miR-519d-3p	HBP1	1
hsa-miR-519d-3p	SCAMP2	1
hsa-miR-519d-3p	SESN2	1
hsa-miR-519d-3p	NR2C2	1
hsa-miR-519d-3p	E2F2	1
hsa-miR-519d-3p	CAPN15	1
hsa-miR-519d-3p	ARHGAP12	1
hsa-miR-519d-3p	F3	1
hsa-miR-519d-3p	STX6	1
hsa-miR-519d-3p	MED17	1
hsa-miR-519d-3p	NHLRC3	1
hsa-miR-519d-3p	TADA2B	1
hsa-miR-519d-3p	TET3	1
hsa-miR-519d-3p	TMEM123	1
hsa-miR-519d-3p	LASP1	1
hsa-miR-519d-3p	CHD9	1
hsa-miR-519d-3p	ZNF532	1
hsa-miR-519d-3p	HOOK3	1
hsa-miR-519d-3p	EZH1	1
hsa-miR-519d-3p	CLEC12B	1
hsa-miR-519d-3p	KIF23	1
hsa-miR-519d-3p	RAB5B	1
hsa-miR-519d-3p	CRK	1
hsa-miR-519d-3p	RBSN	1
hsa-miR-519d-3p	GNS	1
hsa-miR-519d-3p	UBXN2A	1
hsa-miR-519d-3p	B2M	1
hsa-miR-519d-3p	MAP3K3	1
hsa-miR-519d-3p	ACSL4	1
hsa-miR-519d-3p	ZFYVE9	1
hsa-miR-519d-3p	TSG101	1
hsa-miR-519d-3p	MKRN1	1
hsa-miR-519d-3p	SPOPL	1
hsa-miR-519d-3p	RAB11FIP1	1
hsa-miR-519d-3p	SH3GLB1	1
hsa-miR-519d-3p	TRIP10	1
hsa-miR-519d-3p	REEP3	1
hsa-miR-519d-3p	UXS1	1
hsa-miR-519d-3p	EIF4G2	1
hsa-miR-519d-3p	CBX1	1
hsa-miR-519d-3p	BMP2	1
hsa-miR-519d-3p	KLF3	1
hsa-miR-519d-3p	FEM1B	1
hsa-miR-519d-3p	ZNF264	1
hsa-miR-519d-3p	PHLPP2	1
hsa-miR-519d-3p	OTUD4	1
hsa-miR-519d-3p	RRAS2	1
hsa-miR-519d-3p	XIRP2	1
hsa-miR-519d-3p	CHIC1	1
hsa-miR-519d-3p	TMEM127	1
hsa-miR-519d-3p	EPS15L1	1
hsa-miR-519d-3p	RSRP1	1
hsa-miR-519d-3p	BBX	1
hsa-miR-519d-3p	TMBIM6	1
hsa-miR-519d-3p	YTHDC1	1
hsa-miR-519d-3p	MAPRE3	1
hsa-miR-519d-3p	TIMP2	1
hsa-miR-519d-3p	CMTR2	1
hsa-miR-519d-3p	LPGAT1	1
hsa-miR-519d-3p	F2RL3	1
hsa-miR-519d-3p	TMEM242	1
hsa-miR-519d-3p	ORMDL3	1
hsa-miR-519d-3p	SALL3	1
hsa-miR-519d-3p	LZIC	1
hsa-miR-519d-3p	ZBTB33	1
hsa-miR-519d-3p	KCNB1	1
hsa-miR-519d-3p	RACGAP1	1
hsa-miR-519d-3p	MMP2	1
hsa-miR-519d-3p	OXR1	1
hsa-miR-519d-3p	TRIM8	1
hsa-miR-519d-3p	CLIP4	1
hsa-miR-519d-3p	HMGB3	1
hsa-miR-519d-3p	RPF2	1
hsa-miR-519d-3p	PEAK1	1
hsa-miR-519d-3p	TPRG1L	1
hsa-miR-519d-3p	NAGK	1
hsa-miR-519d-3p	DCTN6	1
hsa-miR-519d-3p	DDIAS	1
hsa-miR-519d-3p	AP1G1	1
hsa-miR-519d-3p	ZNF805	1
hsa-miR-519d-3p	DCBLD2	1
hsa-miR-519d-3p	ARHGAP1	1
hsa-miR-519d-3p	JAK1	1
hsa-miR-519d-3p	NAA50	1
hsa-miR-519d-3p	TNRC6B	1
hsa-miR-519d-3p	GPAM	1
hsa-miR-519d-3p	CADM2	1
hsa-miR-519d-3p	MYLIP	1
hsa-miR-519d-3p	ZBTB7A	1
hsa-miR-519d-3p	ZRANB1	1
hsa-miR-519d-3p	KLHL36	1
hsa-miR-519d-3p	C9orf40	1
hsa-miR-519d-3p	NKIRAS1	1
hsa-miR-519d-3p	TRAPPC10	1
hsa-miR-519d-3p	E2F1	1
hsa-miR-519d-3p	NRBP1	1
hsa-miR-519d-3p	ANKRD33B	1
hsa-miR-519d-3p	NUP35	1
hsa-miR-519d-3p	EREG	1
hsa-miR-519d-3p	SKI	1
hsa-miR-519d-3p	AKT3	1
hsa-miR-519d-3p	MINK1	1
hsa-miR-519d-3p	SMOC1	1
hsa-miR-519d-3p	ANKRD50	1
hsa-miR-519d-3p	RAB30	1
hsa-miR-519d-3p	PLS1	1
hsa-miR-519d-3p	TNFRSF21	1
hsa-miR-519d-3p	MECP2	1
hsa-miR-519d-3p	FBXL5	1
hsa-miR-519d-3p	ERAP1	1
hsa-miR-519d-3p	EIF4H	1
hsa-miR-519d-3p	FBXO31	1
hsa-miR-519d-3p	EGLN3	1
hsa-miR-519d-3p	NUFIP2	1
hsa-miR-519d-3p	AKAP11	1
hsa-miR-519d-3p	E2F3	1
hsa-miR-519d-3p	PXK	1
hsa-miR-519d-3p	CNOT7	1
hsa-miR-519d-3p	ITPKB	1
hsa-miR-519d-3p	TMEM267	1
hsa-miR-519d-3p	STK11IP	1
hsa-miR-519d-3p	NETO2	1
hsa-miR-519d-3p	NACC2	1
hsa-miR-519d-3p	CFL2	1
hsa-miR-519d-3p	WEE1	1
hsa-miR-519d-3p	DPYSL2	1
hsa-miR-519d-3p	KRT10	1
hsa-miR-519d-3p	HMBOX1	1
hsa-miR-519d-3p	ANKH	1
hsa-miR-519d-3p	BRMS1L	1
hsa-miR-519d-3p	PTPDC1	1
hsa-miR-519d-3p	FBXO48	1
hsa-miR-519d-3p	FAM117B	1
hsa-miR-519d-3p	C6orf120	1
hsa-miR-519d-3p	LDLR	1
hsa-miR-519d-3p	RHOC	1
hsa-miR-519d-3p	EFCAB14	1
hsa-miR-519d-3p	TMEM167A	1
hsa-miR-519d-3p	SOX4	1
hsa-miR-519d-3p	SCD	1
hsa-miR-519d-3p	ZBTB4	1
hsa-miR-519d-3p	SCAMP5	1
hsa-miR-519d-3p	MKNK2	1
hsa-miR-519d-3p	SMAD5	1
hsa-miR-519d-3p	FNBP1L	1
hsa-miR-519d-3p	SIKE1	1
hsa-miR-519d-3p	ATXN1	1
hsa-miR-519d-3p	ZFYVE21	1
hsa-miR-519d-3p	SHOC2	1
hsa-miR-519d-3p	EIF5A2	1
hsa-miR-519d-3p	ARSJ	1
hsa-miR-519d-3p	SLC5A3	1
hsa-miR-519d-3p	ARL1	1
hsa-miR-519d-3p	DYNC1LI2	1
hsa-miR-519d-3p	BNIP2	1
hsa-miR-519d-3p	KATNAL1	1
hsa-miR-519d-3p	KLF10	1
hsa-miR-519d-3p	GRAMD1A	1
hsa-miR-519d-3p	ARID4B	1
hsa-miR-519d-3p	MAP3K2	1
hsa-miR-519d-3p	ZNF800	1
hsa-miR-519d-3p	CCSER2	1
hsa-miR-519d-3p	NFATC2IP	1
hsa-miR-519d-3p	SAMD12	1
hsa-miR-519d-3p	PLXNA1	1
hsa-miR-519d-3p	CNOT6L	1
hsa-miR-519d-3p	CYBRD1	1
hsa-miR-519d-3p	CBX5	1
hsa-miR-519d-3p	USP32	1
hsa-miR-519d-3p	TFAM	1
hsa-miR-519d-3p	ENTPD7	1
hsa-miR-519d-3p	REST	1
hsa-miR-519d-3p	SLC30A7	1
hsa-miR-519d-3p	USP28	1
hsa-miR-519d-3p	CCL1	1
hsa-miR-519d-3p	MAP3K14	1
hsa-miR-519d-3p	LIAS	1
hsa-miR-519d-3p	KLHL15	1
hsa-miR-519d-3p	RRAGD	1
hsa-miR-519d-3p	OCRL	1
hsa-miR-519d-3p	FMNL3	1
hsa-miR-519d-3p	PNPLA4	1
hsa-miR-519d-3p	CEP170	1
hsa-miR-519d-3p	ANKRD13C	1
hsa-miR-519d-3p	PARD6B	1
hsa-miR-519d-3p	VPS53	1
hsa-miR-519d-3p	TMEM138	1
hsa-miR-519d-3p	SLC22A23	1
hsa-miR-519d-3p	CPOX	1
hsa-miR-519d-3p	PXYLP1	1
hsa-miR-519d-3p	C2orf69	1
hsa-miR-519d-3p	XIAP	1
hsa-miR-519d-3p	PGM2L1	1
hsa-miR-519d-3p	ZNF280B	1
hsa-miR-519d-3p	RABEP1	1
hsa-miR-519d-3p	FBXO21	1
hsa-miR-519d-3p	CMPK1	1
hsa-miR-519d-3p	SGTB	1
hsa-miR-519d-3p	CEP126	1
hsa-miR-519d-3p	POLR3G	1
hsa-miR-519d-3p	KMT5B	1
hsa-miR-519d-3p	LAPTM4A	1
hsa-miR-519d-3p	KLHL20	1
hsa-miR-519d-3p	KIAA0513	1
hsa-miR-519d-3p	GLO1	1
hsa-miR-519d-3p	ANKFY1	1
hsa-miR-519d-3p	TMEM9B	1
hsa-miR-519d-3p	SSH2	1
hsa-miR-519d-3p	GNB5	1
hsa-miR-519d-3p	MTMR3	1
hsa-miR-519d-3p	GAB1	1
hsa-miR-519d-3p	ENPP5	1
hsa-miR-519d-3p	PPP1R3B	1
hsa-miR-519d-3p	RAP2C	1
hsa-miR-519d-3p	SIK1	1
hsa-miR-519d-3p	RBM12B	1
hsa-miR-519d-3p	ZNFX1	1
hsa-miR-519d-3p	HIF1A	1
hsa-miR-519d-3p	CRY2	1
hsa-miR-519d-3p	PPP1R15B	1
hsa-miR-519d-3p	EPHA4	1
hsa-miR-519d-3p	CLOCK	1
hsa-miR-519d-3p	ATG16L1	1
hsa-miR-519d-3p	ARAP2	1
hsa-miR-519d-3p	RAB12	1
hsa-miR-519d-3p	LRRC58	1
hsa-miR-519d-3p	RUFY2	1
hsa-miR-519d-3p	ZNF597	1
hsa-miR-519d-3p	SUCO	1
hsa-miR-519d-3p	SMAD4	1
hsa-miR-519d-3p	BICD2	1
hsa-miR-519d-3p	CCND1	1
hsa-miR-519d-3p	ARHGAP35	1
hsa-miR-519d-3p	CREB1	1
hsa-miR-519d-3p	LIMA1	1
hsa-miR-519d-3p	RPL17-C18orf32	1
hsa-miR-519d-3p	EIF4A2	1
hsa-miR-519d-3p	DDHD1	1
hsa-miR-519d-3p	DUSP2	1
hsa-miR-519d-3p	EEA1	1
hsa-miR-519d-3p	FCHO2	1
hsa-miR-519d-3p	FEM1C	1
hsa-miR-519d-3p	RUNX3	1
hsa-miR-519d-3p	UGCG	1
hsa-miR-519d-3p	TNFAIP1	1
hsa-miR-519d-3p	PDZD11	1
hsa-miR-519d-3p	CAMK2N2	1
hsa-miR-519d-3p	FAF2	1
hsa-miR-519d-3p	TXLNA	1
hsa-miR-519d-3p	ABCA1	1
hsa-miR-519d-3p	PPP1R12B	1
hsa-miR-519d-3p	UNK	1
hsa-miR-519d-3p	ULK1	1
hsa-miR-519d-3p	STAT3	1
hsa-miR-519d-3p	PKNOX1	1
hsa-miR-519d-3p	GBF1	1
hsa-miR-519d-3p	MYO1D	1
hsa-miR-519d-3p	FAM210A	1
hsa-miR-519d-3p	ABHD2	1
hsa-miR-519d-3p	RPS6KA5	1
hsa-miR-519d-3p	ELAVL2	1
hsa-miR-519d-3p	STK17B	1
hsa-miR-519d-3p	PRRG4	1
hsa-miR-519d-3p	ACBD5	1
hsa-miR-519d-3p	TMX3	1
hsa-miR-519d-3p	OSTM1	1
hsa-miR-519d-3p	SRSF2	1
hsa-miR-519d-3p	HSPA8	1
hsa-miR-519d-3p	ACADSB	1
hsa-miR-519d-3p	PRR14L	1
hsa-miR-519d-3p	RRM2	1
hsa-miR-519d-3p	RBBP7	1
hsa-miR-519d-3p	TMEM100	1
hsa-miR-519d-3p	CHAF1A	1
hsa-miR-519d-3p	WNK3	1
hsa-miR-519d-3p	SUSD6	1
hsa-miR-519d-3p	U2SURP	1
hsa-miR-519d-3p	BMP8B	1
hsa-miR-519d-3p	TP53INP1	1
hsa-miR-519d-3p	GABPB1	1
hsa-miR-519d-3p	ATAD2	1
hsa-miR-519d-3p	SEMA4B	1
hsa-miR-519d-3p	ELK4	1
hsa-miR-519d-3p	FOXK2	1
hsa-miR-519d-3p	TBC1D17	1
hsa-miR-519d-3p	ZNF107	1
hsa-miR-519d-3p	MTF1	1
hsa-miR-519d-3p	NPAT	1
hsa-miR-519d-3p	ENTPD4	1
hsa-miR-519d-3p	NABP1	1
hsa-miR-519d-3p	SESN3	1
hsa-miR-519d-3p	ZFYVE26	1
hsa-miR-519d-3p	BTN3A1	1
hsa-miR-519d-3p	PFKP	1
hsa-miR-519d-3p	ZBTB9	1
hsa-miR-519d-3p	PLAGL2	1
hsa-miR-519d-3p	TMEM64	1
hsa-miR-519d-3p	SMAD7	1
hsa-miR-519d-3p	KMT2B	1
hsa-miR-519d-3p	CEP97	1
hsa-miR-519d-3p	COIL	1
hsa-miR-519d-3p	SNTB2	1
hsa-miR-519d-3p	SMIM13	1
hsa-miR-519d-3p	MFSD8	1
hsa-miR-519d-3p	KPNA2	1
hsa-miR-519d-5p	CCNF	1
hsa-miR-519d-5p	PLEKHA8	1
hsa-miR-519d-5p	PCBD2	1
hsa-miR-519d-5p	IL6R	1
hsa-miR-519d-5p	NOTCH2	1
hsa-miR-519d-5p	TAPBP	1
hsa-miR-519d-5p	CACNA1A	1
hsa-miR-519d-5p	SKA1	1
hsa-miR-519d-5p	SPATS2	1
hsa-miR-519d-5p	NCOA1	1
hsa-miR-519d-5p	RPL32	1
hsa-miR-519d-5p	SERPINE1	1
hsa-miR-519d-5p	PTGDR2	1
hsa-miR-519d-5p	NCS1	1
hsa-miR-519d-5p	LPCAT3	1
hsa-miR-519d-5p	DAPK2	1
hsa-miR-519d-5p	ARPP19	1
hsa-miR-519d-5p	CAB39	1
hsa-miR-519d-5p	KDM3B	1
hsa-miR-519d-5p	FRMPD4	1
hsa-miR-519d-5p	POU2F1	1
hsa-miR-519d-5p	CDK9	1
hsa-miR-519d-5p	ZNF800	1
hsa-miR-519d-5p	OTULIN	1
hsa-miR-519d-5p	CLIC4	1
hsa-miR-519d-5p	GIGYF2	1
hsa-miR-519d-5p	FAM71F2	1
hsa-miR-519d-5p	SOD2	1
hsa-miR-519d-5p	AFF4	1
hsa-miR-519d-5p	KNTC1	1
hsa-miR-519d-5p	TMOD2	1
hsa-miR-519d-5p	NFIA	1
hsa-miR-519d-5p	ATXN7	1
hsa-miR-519e-3p	CLOCK	1
hsa-miR-519e-3p	WAC	1
hsa-miR-519e-3p	CDKN1B	1
hsa-miR-519e-3p	RORA	1
hsa-miR-519e-3p	F2R	1
hsa-miR-519e-3p	ZC3H12B	1
hsa-miR-519e-3p	PRKAR1A	1
hsa-miR-519e-3p	AREL1	1
hsa-miR-519e-5p	EXOSC2	1
hsa-miR-519e-5p	PCBD2	1
hsa-miR-519e-5p	IL6R	1
hsa-miR-519e-5p	ZNF248	1
hsa-miR-519e-5p	NOTCH2	1
hsa-miR-519e-5p	LGSN	1
hsa-miR-519e-5p	PCMTD2	1
hsa-miR-519e-5p	TGFBI	1
hsa-miR-519e-5p	RTL8C	1
hsa-miR-519e-5p	TAPBP	1
hsa-miR-519e-5p	ARL4D	1
hsa-miR-519e-5p	CACNA1A	1
hsa-miR-519e-5p	ZNF584	1
hsa-miR-519e-5p	SPATS2	1
hsa-miR-519e-5p	CELF1	1
hsa-miR-519e-5p	ZNF544	1
hsa-miR-519e-5p	GPATCH2L	1
hsa-miR-519e-5p	ZNF468	1
hsa-miR-519e-5p	PTGDR2	1
hsa-miR-519e-5p	ATP1B3	1
hsa-miR-519e-5p	PSME3	1
hsa-miR-519e-5p	ZNF99	1
hsa-miR-519e-5p	LPCAT3	1
hsa-miR-519e-5p	MGAT5	1
hsa-miR-519e-5p	FCGR3B	1
hsa-miR-519e-5p	GPR158	1
hsa-miR-519e-5p	DAPK2	1
hsa-miR-519e-5p	NR1D2	1
hsa-miR-519e-5p	KDM3B	1
hsa-miR-519e-5p	CAB39	1
hsa-miR-519e-5p	FRMPD4	1
hsa-miR-519e-5p	POU2F1	1
hsa-miR-519e-5p	SNAP25	1
hsa-miR-519e-5p	PEX13	1
hsa-miR-519e-5p	TGFBR2	1
hsa-miR-519e-5p	ZNF138	1
hsa-miR-519e-5p	CSTF2T	1
hsa-miR-519e-5p	AADACL3	1
hsa-miR-519e-5p	ZNF107	1
hsa-miR-519e-5p	GIGYF2	1
hsa-miR-519e-5p	FAM71F2	1
hsa-miR-519e-5p	MYO5A	1
hsa-miR-519e-5p	AFF4	1
hsa-miR-519e-5p	TNRC6C	1
hsa-miR-520a-3p	USP24	1
hsa-miR-520a-3p	BCL11A	1
hsa-miR-520a-3p	ZNF385A	1
hsa-miR-520a-3p	SPOP	1
hsa-miR-520a-3p	YOD1	1
hsa-miR-520a-3p	OLFM3	1
hsa-miR-520a-3p	PTPRT	1
hsa-miR-520a-3p	NAPEPLD	1
hsa-miR-520a-3p	CPT1A	1
hsa-miR-520a-3p	ZC3H12C	1
hsa-miR-520a-3p	MLLT6	1
hsa-miR-520a-3p	PPP6C	1
hsa-miR-520a-3p	PCDHA4	1
hsa-miR-520a-3p	DDIAS	1
hsa-miR-520a-3p	CEP126	1
hsa-miR-520a-3p	ZNF805	1
hsa-miR-520a-3p	LYST	1
hsa-miR-520a-3p	BCL6	1
hsa-miR-520a-3p	FBXL7	1
hsa-miR-520a-3p	MAP1B	1
hsa-miR-520a-3p	KIAA0513	1
hsa-miR-520a-3p	JAK1	1
hsa-miR-520a-3p	GNPDA2	1
hsa-miR-520a-3p	BAMBI	1
hsa-miR-520a-3p	TFAP4	1
hsa-miR-520a-3p	E2F5	1
hsa-miR-520a-3p	FGD5	1
hsa-miR-520a-3p	LCLAT1	1
hsa-miR-520a-3p	HOXD8	1
hsa-miR-520a-3p	CADM2	1
hsa-miR-520a-3p	THAP6	1
hsa-miR-520a-3p	MBNL2	1
hsa-miR-520a-3p	KCNJ8	1
hsa-miR-520a-3p	RBL1	1
hsa-miR-520a-3p	ZBTB7A	1
hsa-miR-520a-3p	BLCAP	1
hsa-miR-520a-3p	GNB5	1
hsa-miR-520a-3p	PIGA	1
hsa-miR-520a-3p	ZRANB1	1
hsa-miR-520a-3p	ZBTB18	1
hsa-miR-520a-3p	ADAT2	1
hsa-miR-520a-3p	TAOK1	1
hsa-miR-520a-3p	RND3	1
hsa-miR-520a-3p	TOX	1
hsa-miR-520a-3p	BNIP3L	1
hsa-miR-520a-3p	MTMR3	1
hsa-miR-520a-3p	TSHZ3	1
hsa-miR-520a-3p	MED12L	1
hsa-miR-520a-3p	RNF6	1
hsa-miR-520a-3p	PAF1	1
hsa-miR-520a-3p	DPP8	1
hsa-miR-520a-3p	SLAIN2	1
hsa-miR-520a-3p	SBNO1	1
hsa-miR-520a-3p	PHACTR4	1
hsa-miR-520a-3p	RASSF2	1
hsa-miR-520a-3p	LAMA3	1
hsa-miR-520a-3p	SLC16A9	1
hsa-miR-520a-3p	ZFP91	1
hsa-miR-520a-3p	SMAD2	1
hsa-miR-520a-3p	RSBN1L	1
hsa-miR-520a-3p	CUL3	1
hsa-miR-520a-3p	C5orf24	1
hsa-miR-520a-3p	STK33	1
hsa-miR-520a-3p	TNKS2	1
hsa-miR-520a-3p	SIK1	1
hsa-miR-520a-3p	RUNX1	1
hsa-miR-520a-3p	RBM12B	1
hsa-miR-520a-3p	PTPRD	1
hsa-miR-520a-3p	FGD4	1
hsa-miR-520a-3p	HS3ST4	1
hsa-miR-520a-3p	ZNFX1	1
hsa-miR-520a-3p	BTG1	1
hsa-miR-520a-3p	TBC1D8B	1
hsa-miR-520a-3p	RAB22A	1
hsa-miR-520a-3p	SNRK	1
hsa-miR-520a-3p	MINK1	1
hsa-miR-520a-3p	SERF1A	1
hsa-miR-520a-3p	PRR16	1
hsa-miR-520a-3p	GUCA1C	1
hsa-miR-520a-3p	SHCBP1	1
hsa-miR-520a-3p	CREB5	1
hsa-miR-520a-3p	ABCG2	1
hsa-miR-520a-3p	PFN2	1
hsa-miR-520a-3p	LHX8	1
hsa-miR-520a-3p	PARP8	1
hsa-miR-520a-3p	PAK2	1
hsa-miR-520a-3p	IRF2	1
hsa-miR-520a-3p	ERBB3	1
hsa-miR-520a-3p	USP46	1
hsa-miR-520a-3p	LRRC58	1
hsa-miR-520a-3p	INO80D	1
hsa-miR-520a-3p	APOBEC4	1
hsa-miR-520a-3p	CD44	1
hsa-miR-520a-3p	LMO3	1
hsa-miR-520a-3p	UBE2W	1
hsa-miR-520a-3p	SUCO	1
hsa-miR-520a-3p	CCSAP	1
hsa-miR-520a-3p	GDF11	1
hsa-miR-520a-3p	TMEM62	1
hsa-miR-520a-3p	MECP2	1
hsa-miR-520a-3p	PIGM	1
hsa-miR-520a-3p	METAP1	1
hsa-miR-520a-3p	CREBRF	1
hsa-miR-520a-3p	NFIB	1
hsa-miR-520a-3p	SSX2IP	1
hsa-miR-520a-3p	PAPOLA	1
hsa-miR-520a-3p	PRRG1	1
hsa-miR-520a-3p	FGL2	1
hsa-miR-520a-3p	ANO6	1
hsa-miR-520a-3p	MIGA2	1
hsa-miR-520a-3p	HNRNPR	1
hsa-miR-520a-3p	ZKSCAN1	1
hsa-miR-520a-3p	NUFIP2	1
hsa-miR-520a-3p	PBX3	1
hsa-miR-520a-3p	RAB11FIP5	1
hsa-miR-520a-3p	CXCL14	1
hsa-miR-520a-3p	ITGB8	1
hsa-miR-520a-3p	DYRK4	1
hsa-miR-520a-3p	IKZF2	1
hsa-miR-520a-3p	KPNA2	1
hsa-miR-520a-3p	PIK3CA	1
hsa-miR-520a-3p	PCDHA2	1
hsa-miR-520a-3p	PKN2	1
hsa-miR-520a-3p	PRDM8	1
hsa-miR-520a-3p	ZFX	1
hsa-miR-520a-3p	GLIS3	1
hsa-miR-520a-3p	MICA	1
hsa-miR-520a-3p	AKTIP	1
hsa-miR-520a-3p	DAZAP2	1
hsa-miR-520a-3p	NR2C2	1
hsa-miR-520a-3p	UBE2Q2	1
hsa-miR-520a-3p	ZFPM2	1
hsa-miR-520a-3p	NR2E1	1
hsa-miR-520a-3p	LYPD6	1
hsa-miR-520a-3p	ARL4C	1
hsa-miR-520a-3p	DDHD1	1
hsa-miR-520a-3p	IRAK4	1
hsa-miR-520a-3p	SUV39H1	1
hsa-miR-520a-3p	ARHGEF3	1
hsa-miR-520a-3p	DUSP2	1
hsa-miR-520a-3p	ITFG1	1
hsa-miR-520a-3p	NCOA7	1
hsa-miR-520a-3p	SNX21	1
hsa-miR-520a-3p	CCNJ	1
hsa-miR-520a-3p	SIRPA	1
hsa-miR-520a-3p	NR2F2	1
hsa-miR-520a-3p	SUZ12	1
hsa-miR-520a-3p	CFL2	1
hsa-miR-520a-3p	RPS6KA1	1
hsa-miR-520a-3p	WEE1	1
hsa-miR-520a-3p	MED17	1
hsa-miR-520a-3p	LATS2	1
hsa-miR-520a-3p	GOSR1	1
hsa-miR-520a-3p	SH3TC2	1
hsa-miR-520a-3p	KBTBD2	1
hsa-miR-520a-3p	CAMTA1	1
hsa-miR-520a-3p	DERL2	1
hsa-miR-520a-3p	SCN2A	1
hsa-miR-520a-3p	VLDLR	1
hsa-miR-520a-3p	FEM1C	1
hsa-miR-520a-3p	TNFAIP1	1
hsa-miR-520a-3p	HMBOX1	1
hsa-miR-520a-3p	DSTYK	1
hsa-miR-520a-3p	E2F7	1
hsa-miR-520a-3p	SAR1B	1
hsa-miR-520a-3p	GMCL1	1
hsa-miR-520a-3p	JAZF1	1
hsa-miR-520a-3p	BRMS1L	1
hsa-miR-520a-3p	PTPDC1	1
hsa-miR-520a-3p	FNDC3A	1
hsa-miR-520a-3p	MYCN	1
hsa-miR-520a-3p	ECT2	1
hsa-miR-520a-3p	IRF2BP2	1
hsa-miR-520a-3p	EIF2S1	1
hsa-miR-520a-3p	ZNF532	1
hsa-miR-520a-3p	MIXL1	1
hsa-miR-520a-3p	HOOK3	1
hsa-miR-520a-3p	RUNX2	1
hsa-miR-520a-3p	EZH1	1
hsa-miR-520a-3p	ABHD15	1
hsa-miR-520a-3p	ABCA1	1
hsa-miR-520a-3p	TRPV6	1
hsa-miR-520a-3p	CYP26B1	1
hsa-miR-520a-3p	KLHL28	1
